300760,,,11,,,Alive,Good,,pin oak,,,,,,,,,,,,,,,65 BRANDIS AVENUE,10312,,,,Staten Island,,,,,,,,40.55815276,-74.17167478,,
114380,,,7,,,Alive,Good,,pin oak,,,,,,,,,,,,,,,3536 BROADWAY,10031,,,,Manhattan,,,,,,,,40.82623717,-73.95054616,,
339904,,,10,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,2921 BRUNER AVENUE,10469,,,,Bronx,,,,,,,,40.86991186,-73.83690297,,
236635,,,5,,,Alive,Good,,black maple,,,,,,,,,,,,,,,137 ONDERDONK AVENUE,11385,,,,Queens,,,,,,,,40.71121562,-73.91958013,,
389273,,,32,,,Alive,Good,,American elm,,,,,,,,,,,,,,,805 5 AVENUE,83,,,,Manhattan,,,,,,,,40.76592584,-73.97193489,,
535137,,,6,,,Alive,Fair,,Callery pear,,,,,,,,,,,,,,,286 WILSON AVENUE,10312,,,,Staten Island,,,,,,,,40.54709183,-74.16126776,,
303893,,,11,,,Alive,Good,,red maple,,,,,,,,,,,,,,,290 NOEL STREET,10312,,,,Staten Island,,,,,,,,40.52934905,-74.17052586,,
237357,,,2,,,Alive,Good,,golden raintree,,,,,,,,,,,,,,,245 TITUS AVENUE,10306,,,,Staten Island,,,,,,,,40.56286862,-74.11033546,,
509929,,,2,,,Alive,Good,,pin oak,,,,,,,,,,,,,,,245-007 147 AVENUE,11422,,,,Queens,,,,,,,,40.65742979,-73.73993505,,
177504,,,4,,,Alive,Fair,,pin oak,,,,,,,,,,,,,,,36 BRADFORD STREET,11207,,,,Brooklyn,,,,,,,,40.67879761,-73.89381523,,
519682,,,11,,,Alive,Good,,maple,,,,,,,,,,,,,,,4541 BRONX BOULEVARD,10470,,,,Bronx,,,,,,,,40.90253114,-73.85570691,,
123908,,,6,,,Alive,Good,,cherry,,,,,,,,,,,,,,,83 ST PAULS AVENUE,10301,,,,Staten Island,,,,,,,,40.6354586,-74.07818787,,
213034,,,5,,,Alive,Good,,pin oak,,,,,,,,,,,,,,,93-017 71 DRIVE,11375,,,,Queens,,,,,,,,40.70900601,-73.84943771,,
457820,,,4,,,Alive,Good,,ginkgo,,,,,,,,,,,,,,,130-009 JAMAICA AVENUE,11418,,,,Queens,,,,,,,,40.70191909,-73.82192053,,
392684,,,3,,,Alive,Good,,hawthorn,,,,,,,,,,,,,,,3428 PARK AVENUE,10456,,,,Bronx,,,,,,,,40.82950022,-73.90912226,,
176144,,,11,,,Alive,Good,,Sophora,,,,,,,,,,,,,,,300 LENOX ROAD,11226,,,,Brooklyn,,,,,,,,40.65411785,-73.94944462,,
208247,,,29,,,Alive,Fair,,American elm,,,,,,,,,,,,,,,15 WEST 81 STREET,10024,,,,Manhattan,,,,,,,,40.7825057,-73.97308773,,
691859,,,16,,,Alive,Fair,,Norway maple,,,,,,,,,,,,,,,147-046 HOOVER AVENUE,11435,,,,Queens,,,,,,,,40.71421459,-73.81111822,,
